Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7
22900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
23000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
23100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
23200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
23300	2	2	1	1	2	3	4	4	3	5	4	7	4	4
23400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
23500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
23600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
23700	1	2	1	1	3	3	4	4	7	1	4	7	4	4
23800	1	2	1	1	7	3	4	4	2	1	4	7	4	4
23900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
24000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
24100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
24200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
24300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
24400	1	2	1	1	2	3	4	4	2	1	4	2	4	4
24500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
24600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
24700	1	2	1	1	7	3	4	4	3	1	4	7	4	4
24800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
24900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
25000	1	2	1	1	2	3	4	4	14	1	4	14	4	4
25100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
25200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
25300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
25400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
25500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
25600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
25700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
25800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
25900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
26300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
26400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
26700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
26800	2	2	5	1	2	3	4	4	2	5	4	2	4	4
26900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
27000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
27100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
27200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
27300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
27400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
27500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
27600	2	2	2	1	3	3	4	4	7	2	4	7	4	4
27700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
27800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
27900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
28500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
28600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
28700	1	2	1	1	2	3	4	4	3	1	4	7	4	4
28800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
28900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
29100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
29300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
29500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
29700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
29800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
29900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
30000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30200	2	2	2	1	4	3	4	4	4	2	4	4	4	4
30300	2	2	2	1	4	3	4	4	4	2	4	4	4	4
30400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
30500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
30800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
30900	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31200	1	2	1	1	7	3	4	4	3	1	4	7	4	4
31300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31400	1	2	1	1	4	3	4	4	4	1	4	4	4	4
31500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
31800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
31900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
32000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
32100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
32200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
32300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
32400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
32500	1	2	1	1	2	3	4	4	2	1	4	2	4	4
32600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
32700	1	2	1	1	7	3	4	4	2	1	4	7	4	4
32800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
32900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
33000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
33100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
33200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
33300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
33400	1	2	1	1	2	3	4	4	3	1	4	7	4	4
33500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
33600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
33700	5	2	2	1	3	3	4	4	3	5	4	3	4	4
33800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
33900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
34000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
34100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
34200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
34300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
34400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
34500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
34600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
34700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
34800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
34900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
35000	1	2	1	1	2	3	4	4	2	1	4	2	4	4
35100	1	2	2	1	2	3	4	4	2	5	4	2	4	4
35200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
35300	1	2	1	1	2	3	4	4	2	1	4	2	4	4
35400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
35500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
35600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
35700	2	2	5	1	7	3	4	4	2	5	4	7	4	4
35800	1	2	1	1	3	3	4	4	3	1	4	3	4	4
35900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
36000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
36100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
36200	1	2	5	1	3	3	4	4	3	5	4	3	4	4
36300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
36400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
36500	5	2	1	1	2	3	4	4	2	5	4	2	4	4
36600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
36700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
36800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
36900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
37000	2	2	5	1	3	3	4	4	7	5	4	7	4	4
37100	1	2	1	1	3	3	4	4	3	1	4	3	4	4
37200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
37500	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
37800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
37900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
38000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
38100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
38300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
38400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
38500	2	2	1	1	2	3	4	4	3	5	4	7	4	4
38600	1	2	1	1	3	3	4	4	3	1	4	3	4	4
38700	2	2	2	1	2	3	4	4	2	2	4	2	4	4
38800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
38900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
39000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
39100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
39200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
39300	5	2	1	1	3	3	4	4	3	5	4	3	4	4
39400	1	2	1	1	3	3	4	4	3	1	4	3	4	4
39500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
39600	1	2	1	1	2	3	4	4	2	1	4	2	4	4
39700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
39800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
39900	2	2	2	1	2	3	4	4	2	2	4	2	4	4
40000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
40100	1	2	1	1	4	3	4	4	4	1	4	4	4	4
40200	2	2	2	1	4	3	3	4	3	2	4	3	4	4
40300	1	2	1	1	3	3	4	4	3	1	4	3	4	4
40400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
40500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
40600	2	2	2	1	2	3	4	4	2	2	4	2	4	4
40700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
40800	1	2	1	1	4	3	4	4	4	1	4	4	4	4
40900	1	2	1	1	2	3	4	4	2	1	4	2	4	4
41000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
41100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
41200	1	2	1	1	3	3	4	4	3	1	4	3	4	4
41300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
41500	1	2	1	1	3	3	4	4	3	1	4	3	4	4
41600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41700	1	2	1	1	2	3	4	4	2	1	4	2	4	4
41800	2	2	2	1	3	3	4	4	3	2	4	3	4	4
41900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42000	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42200	1	2	1	1	2	3	4	4	2	1	4	2	4	4
42300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42400	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
42700	1	2	1	1	3	3	4	4	3	1	4	3	4	4
42800	1	2	1	1	2	3	4	4	2	1	4	2	4	4
42900	2	2	2	1	3	3	4	4	3	2	4	3	4	4
43000	1	2	1	1	3	3	4	4	3	1	4	3	4	4
43100	2	2	2	1	2	3	4	4	2	2	4	2	4	4
43200	2	2	2	1	3	3	4	4	3	2	4	3	4	4
43300	2	2	2	1	2	3	4	4	2	2	4	2	4	4
43400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
43500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
43600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
43700	2	2	2	1	2	3	4	4	3	2	4	7	4	4
43800	2	2	2	1	2	3	4	4	2	2	4	2	4	4
43900	1	2	1	1	3	3	4	4	3	1	4	3	4	4
44000	2	2	2	1	2	3	4	4	2	2	4	2	4	4
44100	2	2	2	1	3	3	4	4	3	2	4	3	4	4
44200	2	2	2	1	2	3	4	4	2	2	4	2	4	4
44300	2	2	2	1	3	3	4	4	3	2	4	3	4	4
44400	2	2	2	1	2	3	4	4	2	2	4	2	4	4
44500	2	2	2	1	3	3	4	4	3	2	4	3	4	4
44600	2	2	2	1	3	3	4	4	3	2	4	3	4	4
44700	2	2	2	1	3	3	4	4	3	2	4	3	4	4
